##################################################;########;;;;;;;;;;;;;x
##################################################;########;;;;;;;;;;;;;x
# Abilities;English;French;German;;;;;;;;;;;x
##################################################;########;;;;;;;;;;;;;x
ks_nineteen_one_hundred_mm_anti_air_gun_hidden;100mm Air Defense Gun KS-19;;;;;;;;;;;;x
ks_thirty_one_hundred_thirty_mm_anti_air_gun_hidden;130mm Air Defense Gun KS-30;;;;;;;;;;;;x
bm_thirteen_katyusha_hidden;BM-13 Katyusha;;;;;;;;;;;;x
bm_eight_katyusha_hidden;BM-8 Katyusha;;;;;;;;;;;;x
bm_thirty_one_katyusha_hidden;BM-31 Katyusha;;;;;;;;;;;;x
bm_fourteen_katyusha_hidden;BM-14 Katyusha;;;;;;;;;;;;x
bm_twenty_one_katyusha_hidden;BM-21 Grad Katyusha;;;;;;;;;;;;x
su_seventy_six_assault_gun_hidden;SU-76 Assault Gun;;;;;;;;;;;;x
su_one_twenty_two_assault_gun_hidden;SU-122 Assault Gun;;;;;;;;;;;;x
su_one_fifty_two_assault_gun_hidden;SU-152 Assault Gun;;;;;;;;;;;;x
isu_one_twenty_two_assault_gun_hidden;ISU-122 Heavy Assault Gun;;;;;;;;;;;;x
isu_one_fifty_two_heavy_assault_gun_hidden;ISU-152 Heavy Assault Gun;;;;;;;;;;;;x
zsu_thirty_seven_sp_anti_air_gun_hidden;ZSU-37 SP Anti-Air Gun;;;;;;;;;;;;x
bt_five_infantry_tank_hidden;BT-5 Infantry Tank Mod.1933;;;;;;;;;;;;x
bt_seven_cavalry_tank_hidden;BT-7 Cavalry Tank Mod.1935;;;;;;;;;;;;x
bt_seven_m_cavalry_tank_hidden;BT-7M Cavalry Tank Mod.1940;;;;;;;;;;;;x
t_twenty_six_light_tank_hidden;T-26 Light Tank;;;;;;;;;;;;x
t_thirty_seven_tankette_hidden;T-37A Amphibious Tankette;;;;;;;;;;;;x
t_sixty_light_tank_hidden;T-60 Light Tank;;;;;;;;;;;;x
t_seventy_light_tank_hidden;T-70 Light Tank;;;;;;;;;;;;x
t_twenty_eight_medium_tank_hidden;T-28 Medium Tank;;;;;;;;;;;;x
t_thirty_four_medium_tank_hidden;T-34 Medium Tank;;;;;;;;;;;;x
t_fourty_four_medium_tank_hidden;T-44 Medium Tank;;;;;;;;;;;;x
t_thirty_five_heavy_tank_hidden;T-35 Heavy Tank;;;;;;;;;;;;x
kv_one_heavy_tank_hidden;KV-1 Mod.1939 Heavy Tank;;;;;;;;;;;;x
kv_one_b_heavy_tank_hidden;KV-1B Mod.1941 Heavy Tank;;;;;;;;;;;;x
kv_one_s_heavy_tank_hidden;KV-1S Mod.1942 Heavy Tank;;;;;;;;;;;;x
kv_eighty_five_heavy_tank_hidden;KV-85 Mod.1943 Heavy Tank;;;;;;;;;;;;x
is_two_heavy_tank_hidden;IS-2 Mod.1943 Heavy Tank;;;;;;;;;;;;x
is_two_mod_nineteen_fourty_four_heavy_tank_hidden;IS-2 Mod.1944 Heavy Tank;;;;;;;;;;;;x
is_three_mod_nineteen_fourty_five_heavy_tank_hidden;IS-3 Mod.1945 Heavy Tank;;;;;;;;;;;;x
su_eighty_five_tank_destroyer_hidden;SU-85 Tank Destroyer;;;;;;;;;;;;x
su_one_hundred_tank_destroyer_hidden;SU-100 Tank Destroyer;;;;;;;;;;;;x
########################################################################################################;;;;;;;;;;x;;;;x
t_fifty_four_main_battle_tank_hidden;T-54 Main Battle Tank;;;;;;;;;;;;x
is_four_mod_nineteen_fourty_seven_super_heavy_tank_hidden;IS-4 Super Heavy Tank;;;;;;;;;;;;x
btr_fifty_armored_personnel_carrier_hidden;BTR-50 Armored Personnel Carrier;;;;;;;;;;;;x
asu_fifty_seven_airborne_tank_destroyer_hidden;ASU-57 Airborne Tank Destroyer;;;;;;;;;;;;x
pt_seventy_six_light_amphibious_tank_hidden;PT-76 Light Amphibious Tank;;;;;;;;;;;;x
is_ten_mod_nineteen_fifty_two_super_heavy_tank_hidden;IS-10 Super Heavy Tank;;;;;;;;;;;;;x
zsu_fifty_seven_sp_aa_gun_hidden;ZSU-57-2 SP AA Gun;;;;;;;;;;;;;x
two_b_one_oka_sp_artillery_hidden;2B1 Oka SP Super Heavy Artillery Gun;;;;;;;;;;;;;x
t_fifty_five_main_battle_tank_hidden;T-55 Main Battle Tank;;;;;;;;;;;;;x
btr_sixty_armored_personnel_carrier_hidden;BTR-60 8x8 Armored Personnel Carrier;;;;;;;;;;;;;x
zu_twenty_three_anti_air_gun_hidden;ZU-23 Anti-Air Gun;;;;;;;;;;;;;x
t_sixty_two_main_battle_tank_hidden;T-62 Main Battle Tank;;;;;;;;;;;;;x
zsu_twenty_three_shilka_sp_anti_air_gun_hidden;ZSU-23-4 (Shilka);;;;;;;;;;;;;x
bmp_one_armored_personnel_carrier_hidden;BMP-1 Armored Personnel Carrier;;;;;;;;;;;;;x
t_sixty_four_main_battle_tank_hidden;T-64 Main Battle Tank;;;;;;;;;;;;;x
akm_assualt_rifle_hidden;AKM Assault Rifle;;;;;;;;;;;;;x
rpg_seven_hidden;RPG-7 Rocket Propelled Grenade;;;;;;;;;;;;;x
rpk_light_machine_gun_hidden;RPK Light Machine Gun;;;;;;;;;;;;;x
sa_seven_manpad_hidden;SA-7 MANPAD;;;;;;;;;;;;;x
##################################################;;;;;;;;;;x;;;;x
# Japanese Weapons;;;;;;;;;;x;;;;x
##################################################;;;;;;;;;;x;;;;x
arisaka_type_thirty_eight_rifle_hidden;Arisaka Type 38 Bolt Action Rifle;;;;;;;;;;;;;x
arisaka_type_fourty_four_cavalry_carbine_hidden;Arisaka Type 44 Cavalry Rifle Carbine;;;;;;;;;;;;;x
arisaka_type_ninety_nine_rifle_hidden;Arisaka Type 99 Bolt-Action Rifle;;;;;;;;;;;;;x
type_eleven_lmg_hidden;Type 11 Light Machine Gun;;;;;;;;;;;;;x
type_two_rifle_grenade_launcher_hidden;Type 2 Rifle Grenade;;;;;;;;;;;;;x
type_ninety_two_hmg_hidden;Type 92 Shiki Kikanju Heavy Machine Gun;;;;;;;;;;;;;x
type_ninety_six_lmg_hidden;Type 96 Light Machine Gun;;;;;;;;;;;;;x
type_ninety_nine_lmg_hidden;Type 99 Light Machine Gun;;;;;;;;;;;;;x
type_ninety_four_ninety_mm_mortar_hidden;Type 94 90mm Heavy Mortar;;;;;;;;;;;;;x
type_ninety_seven_eighty_one_mm_mortar_hidden;Type 97 81mm Mortar;;;;;;;;;;;;;x
type_ninety_seven_anti_tank_rifle_hidden;Type 97 Anti-Tank Rifle;;;;;;;;;;;;;x
##################################################;;;;;;;;;;x;;;;x
type_thirty_eight_seventy_five_mm_field_gun_hidden;Type 38 75mm Field Gun;;;;;;;;;;;;;x
type_ninety_seventy_five_mm_field_gun_hidden;Type 90 75mm Field Gun;;;;;;;;;;;;;x
type_ninety_one_one_hundred_five_mm_howitzer_hidden;Type 91 105mm Field Gun;;;;;;;;;;;;;x
type_ninety_four_thirty_seven_mm_anti_tank_gun_hidden;Type 94 37mm Anti-Tank Gun;;;;;;;;;;;;;x
type_one_fourty_seven_mm_anti_tank_gun_hidden;Type 1 47mm Anti-Tank Gun;;;;;;;;;;;;;x
type_ninety_eight_twenty_mm_anti_air_gun_hidden;Type 98 20mm Anti-Aircraft Gun;;;;;;;;;;;;;x
type_ninety_six_twenty_five_mm_anti_air_gun_hidden;Type 96 25mm Anti-Aircraft Gun;;;;;;;;;;;;;x
type_ninety_eight_three_hundred_twenty_mm_mortar_hidden;Type 98 320mm Heavy Mortar;;;;;;;;;;;;;x
type_four_two_hundred_mm_rocket_launcher_hidden;Type 4 200mm Rocket Launcher;;;;;;;;;;;;;x
type_four_seventy_mm_anti_tank_rocket_hidden;Type 4 70mm Anti-Tank Rocket;;;;;;;;;;;;;x
##################################################;;;;;;;;;;x;;;;x
type_ninety_two_tankette_hidden;Type 92 Tankette;;;;;;;;;;;;;x
type_eighty_nine_infantry_tank_hidden;Type 89 I-Go Infantry Tank;;;;;;;;;;;;;x
type_ninety_five_ha_go_light_tank_hidden;Type 95 Ha-Go Light Tank;;;;;;;;;;;;;x
type_ninety_seven_chi_ha_light_tank_hidden;Type 97 Chi-Ha Light Tank;;;;;;;;;;;;;x
type_ninety_seven_chi_ha_shinhoto_infantry_tank_hidden;Type 97 Chi-Ha Shinhoto Infantry Tank;;;;;;;;;;;;;x
type_one_chi_he_medium_tank_hidden;Type 1 Chi-He Medium Tank;;;;;;;;;;;;;x
type_three_chi_nu_medium_tank_hidden;Type 3 Chi-Nu Medium Tank;;;;;;;;;;;;;x
type_four_chi_to_medium_tank_hidden;Type 4 Chi-To Medium Tank;;;;;;;;;;;;;x
type_five_chi_ri_medium_tank_hidden;Type 5 Chi-Ri Medium Tank;;;;;;;;;;;;;x
i_o_super_heavy_tank_hidden;I-O Super Heavy Tank;;;;;;;;;;;;;x
type_two_ka_mi_amphibious_tank_hidden;Type 2 Ka-Mi Amphibious Tank;;;;;;;;;;;;;x
type_three_ka_chi_amphibious_tank_hidden;Type 3 Ka-Chi Amphibious Tank;;;;;;;;;;;;;x
type_five_to_ku_amphibious_tank_hidden;Type 5 To-Ku Amphibious Tank;;;;;;;;;;;;;x
type_one_ho_ni_assault_gun_hidden;Type 1 Ho-Ni I Assault Gun;;;;;;;;;;;;;x
type_one_ho_i_infantry_tank_hidden;Type 2 Ho-I Infantry Tank;;;;;;;;;;;;;x
type_three_ho_ni_iii_tank_destroyer_hidden;Type 3 Ho-Ni Tank Destroyer;;;;;;;;;;;;;x
type_five_na_to_tank_destroyer_hidden;Type 5 Na-To Tank Destroyer;;;;;;;;;;;;;x
type_sixty_one_mbt_hidden;Type 61 Main Battle Tank;;;;;;;;;;;;;x
type_one_hundred_submachinegun_hidden;Type 100 Submachinegun;;;;;;;;;;;;;x
################################################################################################################################;;;;;;;;;;x;;;;x
# United States Weapons;;;;;;;;;;x;;;;x
################################################################################################################################;;;;;;;;;;x;;;;x
springfield_nineteen_oh_three_rifle_hidden;Springfield 1903 Bolt Action Rifle;;;;;;;;;;;;;x
m_one_garand_semi_automatic_rifle_hidden;M1 Garand Semi-Automatic Rifle;;;;;;;;;;;;;x
johnson_model_nineteen_fourty_one_semi_automatic_rifle_hidden;Johnson 1941 Semi-Automatic Rifle;;;;;;;;;;;;;x
m_one_thompson_submachinegun_hidden;M1 Thompson Submachinegun;;;;;;;;;;;;;x
browning_m_nineteen_eighteen_bar_hidden;Browning M1918 BAR;;;;;;;;;;;;;x
browning_m_nineteen_seventeen_hmg_hidden;Browning M1917 HMG;;;;;;;;;;;;;x
browning_m_nineteen_nineteen_hmg_hidden;Browning M1919 HMG;;;;;;;;;;;;;x
m_three_greasegun_hidden;M3 Greasegun;;;;;;;;;;;;;x
m_one_paratrooper_carbine_hidden;M1 Paratrooper Carbine;;;;;;;;;;;;;x
m_one_eighty_one_mm_mortar_hidden;M1 81mm Mortar;;;;;;;;;;;;;x
m_two_sixty_mm_mortar_hidden;M2 60mm Mortar;;;;;;;;;;;;;x
m_nineteen_sixty_mm_mortar_hidden;M19 60mm Mortar;;;;;;;;;;;;;x
m_one_bazooka_at_rocket_launcher_hidden;M1 Bazooka Rocket Launcher;;;;;;;;;;;;;x
m_twenty_seventy_five_mm_recoilless_rifle_hidden;M20 75mm Recoilless Rifle;;;;;;;;;;;;;x
##################################################;;;;;;;;;;x;;;;x
m_one_one_hundred_five_medium_howitzer_hidden;M101 105mm Medium Howitzer;;;;;;;;;;;;;x
m_nineteen_eighteen_one_hundred_fifty_five_mm_medium_field_gun_hidden;M1918 155 GPF 155mm Medium Field Gun;;;;;;;;;;;;;x
long_tom_one_hundred_fifty_five_mm_medium_field_gun_hidden;M59 (M2 Long Tom) 155mm Medium Field Gun;;;;;;;;;;;;;x
m_one_fourteen_one_hundred_fifty_five_medium_howitzer_hidden;M114 155mm Medium Howitzer;;;;;;;;;;;;;x
m_one_pack_howitzer_hidden;M1 75mm Pack Howitzer;;;;;;;;;;;;;x
m_three_one_hundred_five_mm_light_airborne_howitzer_hidden;M3 105mm Light Airborne Howitzer;;;;;;;;;;;;;x
m_one_hundred_fifteen_heavy_howitzer_hidden;M115 203mm Heavy Howitzer ;;;;;;;;;;;;;x
little_david_siege_mortar_hidden;Little David Siege Mortar;;;;;;;;;;;;;x
m_three_thirty_seven_mm_at_gun_hidden;M3 37mm Anti-Tank Gun;;;;;;;;;;;;;x
m_one_fifty_seven_mm_at_gun_hidden;M1 57mm Anti-Tank Gun;;;;;;;;;;;;;x
t_eight_ninety_mm_at_gun_hidden;T8 90mm Anti-Tank Gun;;;;;;;;;;;;;x
m_nineteen_eighteen_seventy_six_mm_aa_gun_hidden;M1918 76.2mm Anti-Aircraft Gun;;;;;;;;;;;;;x
m_one_ninety_mm_aa_gun_hidden;M1 90mm Anti-Aircraft Gun;;;;;;;;;;;;;x
one_hundred_twenty_mm_m_one_aa_gun_hidden;M1 120mm Anti-Aircraft Gun;;;;;;;;;;;;;x
m_fourty_five_quadmount_aa_gun_hidden;M45 Quadmount 50.Cal(Maxson) Anti-Aircraft Gun;;;;;;;;;;;;;x
m_twenty_one_one_hundred_fourteen_mm_rocket_artillery_hidden;M21 114mm Rocket Artillery;;;;;;;;;;;;;x
calliope_rocket_artillery_hidden;Rocket Launcher T34 (Calliope);;;;;;;;;;;;;x
##################################################;;;;;;;;;;x;;;;x
t_nineteen_m_twenty_one_eighty_one_mm_sp_mortar_hidden;T19/M21 81mm MMC SP Mortar;;;;;;;;;;;;;x
m_three_seventy_five_mm_gmc_sp_artillery_hidden;M3 Gun Motor Carriage 75mm SP Artillery;;;;;;;;;;;;;x
m_eight_scott_seventy_five_mm_gmc_sp_artillery_hidden;M8 Scott 75mm SP Howitzer;;;;;;;;;;;;;x
m_seven_priest_sp_artillery_hidden;M7 Priest 105mm SP Artillery;;;;;;;;;;;;;x
m_twelve_sp_artillery_hidden;M12 155mm SP Artillery;;;;;;;;;;;;;x
m_thirty_seven_sp_artillery_hidden;M37 105mm Howitzer SP Artillery;;;;;;;;;;;;;x
m_fourty_one_sp_artillery_hidden;M41 Gorilla 155mm Howitzer SP Artillery;;;;;;;;;;;;;x
m_fifteen_sp_aa_gun_hidden;M15 Halftrack 37mm SP Anti-Aircraft Gun;;;;;;;;;;;;;x
m_nineteen_sp_aa_gun_hidden;M19 40mm SP Anti-Aircraft Gun;;;;;;;;;;;;;x
t_seventy_seven_sp_aa_gun_hidden;T77 x6 50. Cal Turret SP Anti-Aircraft Gun;;;;;;;;;;;;;x
##################################################;;;;;;;;;;x;;;;x
m_one_tankette_hidden;M1 Tankette;;;;;;;;;;;;;x
m_two_light_tank_hidden;M2 Light Tank;;;;;;;;;;;;;x
m_three_stuart_light_tank_hidden;M3 Stuart Light Tank;;;;;;;;;;;;;x
m_five_stuart_light_tank_hidden;M5 Stuart Light Tank;;;;;;;;;;;;;x
m_twenty_two_locust_light_tank_hidden;M22 Locust Light Tank;;;;;;;;;;;;;x
m_twenty_four_chaffee_light_tank_hidden;M24 Chaffee Light Tank;;;;;;;;;;;;;x
m_three_lee_medium_tank_hidden;M3 Lee/M3 Grant Medium Tank;;;;;;;;;;;;;x
m_four_sherman_medium_tank_hidden;M4 Sherman Medium Tank;;;;;;;;;;;;;x
m_four_sherman_firefly_medium_tank_hidden;M4 Sherman VC Firefly Medium Tank;;;;;;;;;;;;;x
m_twenty_six_heavy_tank_hidden;M26 Pershing Heavy Tank;;;;;;;;;;;;;x
t_thirty_super_heavy_tank_hidden;T30 Super Heavy Tank;;;;;;;;;;;;;x
m_four_sherman_dd_amphibious_tank_hidden;M4 Sherman DD Amphibious Tank;;;;;;;;;;;;;x
t_fourty_eight_gmc_light_tank_destroyer_hidden;T48 57mm GMC Light Tank Destroyer;;;;;;;;;;;;;x
m_ten_wolverine_gmc_medium_tank_destroyer_hidden;M10 Wolverine 76.2mm GMC Medium Tank Destroyer;;;;;;;;;;;;;x
m_eighteen_hellcat_gmc_medium_tank_destroyer_hidden;M18 Hellcat 76.2mm GMC Medium Tank Destroyer;;;;;;;;;;;;;x
m_thirty_six_jackson_gmc_medium_tank_destroyer_hidden;M36 Jackson/Slugger 90mm GMC Medium Tank Destroyer;;;;;;;;;;;;;x
t_twenty_eight_one_hundred_five_heavy_tank_destroyer_hidden;T28 105mm Heavy Tank Destroyer;;;;;;;;;;;;;x
##################################################;;;;;;;;;;x;;;;x
m_fourteen_advanced_semi_automatic_rifle_hidden;Springfield M14 Semi-Automatic Rifle;;;;;;;;;;;;;x
m_sixteen_assault_rifle_hidden;M16 Assault Rifle;;;;;;;;;;;;;x
colt_car_fifteen_commando_assault_rifle_hidden;Colt CAR-15 Commando Assault Rifle;;;;;;;;;;;;;x
m_two_oh_three_grenade_launcher_hidden;M203 Grenade Launcher;;;;;;;;;;;;;x
fim_fourty_three_manpad_hidden;FIM-43 Redeye MANPAD;;;;;;;;;;;;;x
m_one_thirty_four_minigun_hidden;M134 Minigun;;;;;;;;;;;;;x
gau_seventeen_a_minigun_hidden;GAU-17/A Minigun;;;;;;;;;;;;;x
m_sixty_seven_recoilless_rifle_hidden;M67 Recoilless Rifle;;;;;;;;;;;;;x
m_seventy_two_law_hidden;M72 LAW (Light Anti-Armor Weapon);;;;;;;;;;;;;x
saco_mk_nineteen_agl_hidden;Saco Mk 19 Automatic Grenade Launcher;;;;;;;;;;;;;x
sw_model_seventy_six_advanced_submachinegun_hidden;SW Model 76 Submachinegun;;;;;;;;;;;;;x
stoner_sixty_three_ucw_advanced_assault_rifle_hidden;Stoner 63 (Universal Combat Weapon);;;;;;;;;;;;;x
m_sixty_advanced_light_machine_gun_hidden;M60 GPMG Light Machine Gun;;;;;;;;;;;;;x
m_twenty_nine_eighty_one_mm_advanced_mortar_hidden;M29 81mm Mortar;;;;;;;;;;;;;x
m_thirty_one_at_rifle_grenade_hidden;M31 AT Rifle Grenade;;;;;;;;;;;;;x
m_fourty_one_hundred_six_mm_advanced_recoilless_rifle_hidden;M40 106mm Recoilless Rifle;;;;;;;;;;;;;x
##################################################;;;;;;;;;;x;;;;x
m_one_oh_two_one_hundred_five_light_howitzer_hidden;M102 105mm Light Howitzer;;;;;;;;;;;;;x
t_ninety_two_two_hundred_fourty_mm_sph_howitzer_hidden;T92 240mm HMC Self-Propelled Howitzer;;;;;;;;;;;;;x
m_one_oh_eight_one_hundred_five_sp_artillery_hidden;M108 105mm SP Artillery;;;;;;;;;;;;;x
m_fourty_four_one_hundred_fifty_five_mm_sp_artillery_hidden;M44 155mm SP Howitzer;;;;;;;;;;;;;x
m_fifty_two_one_hundred_hundred_five_mm_sp_artillery_hidden;M52 105mm SP Howitzer;;;;;;;;;;;;;x
m_fifty_three_one_hundred_fifty_five_mm_sp_artillery_hidden;M53 155mm SP Howitzer;;;;;;;;;;;;;x
m_fifty_five_two_hundred_three_mm_sp_artillery_hidden;M55 203mm SP Howitzer;;;;;;;;;;;;;x
m_one_oh_seven_one_hundred_seventy_five_mm_sp_artillery_hidden;M107 175mm SP Artillery;;;;;;;;;;;;;x
m_one_ten_two_hundred_three_mm_sp_artillery_hidden;M110 203mm SP Artillery;;;;;;;;;;;;;x
m_one_oh_nine_one_hundred_fifty_five_mm_sp_artillery_hidden;M109 155mm SP Artillery;;;;;;;;;;;;;x
m_fourty_two_sp_aa_gun_hidden;M42 Duster SP Anti-Aircraft Gun;;;;;;;;;;;;;x
m_one_sixty_three_vads_sp_aa_gun_hidden;M163 Vulcan Air Defense System (VADS) AA Gun;;;;;;;;;;;;;x
##################################################;;;;;;;;;;x;;;;x
lvtp_five_amphibious_apc_hidden;LVTP-5 Amphibious Armored Personnel Carrier;;;;;;;;;;;;;x
m_fifty_nine_apc_hidden;M59 Armored Personnel Carrier;;;;;;;;;;;;;x
m_seventy_five_apc_hidden;M75 Armored Personnel Carrier;;;;;;;;;;;;;x
m_one_hundred_thirteen_apc_hidden;M113 Armored Personnel Carrier;;;;;;;;;;;;;x
m_fourty_one_bulldog_light_tank_hidden;M41 Bulldog Light Tank;;;;;;;;;;;;;x
m_five_fifty_one_sheridan_light_tank_hidden;M551 Sheridan Armored Recon Airborne Assault Vehicle;;;;;;;;;;;;;x
m_fourty_six_patton_i_mbt_hidden;M46 Patton I Main Battle Tank;;;;;;;;;;;;;x
m_fourty_seven_patton_ii_mbt_hidden;M47 Patton II Main Battle Tank;;;;;;;;;;;;;x
m_fourty_eight_patton_iii_mbt_hidden;M48 Patton III Main Battle Tank;;;;;;;;;;;;;x
m_sixty_patton_iv_mbt_hidden;M60 Patton IV Main Battle Tank;;;;;;;;;;;;;x
m_one_oh_three_heavy_tank_hidden;M103 120mm Heavy Tank;;;;;;;;;;;;;x
m_fifty_ontos_tank_destroyer_hidden;M50 Ontos (Thing) Tank Destroyer;;;;;;;;;;;;;x
m_fifty_six_scorpion_tank_destroyer_hidden;M56 Scorpion 90mm Airborne Tank Destroyer;;;;;;;;;;;;;x
################################################################################################################################;;;;;;;;;;x;;;;x
# United Kingdom Weapons;;;;;;;;;;x;;;;x
################################################################################################################################;;;;;;;;;;x;;;;x
lee_enfield_bolt_action_rifle_hidden;Lee Enfield .303in Bolt Action Rifle;;;;;;;;;;;;;x
sten_submachinegun_hidden;Sten Submachinegun;;;;;;;;;;;;;x
lanchester_submachinegun_hidden;Lanchester Submachinegun;;;;;;;;;;;;;x
sterling_submachinegun_hidden;Sterling Submachinegun;;;;;;;;;;;;;x
bren_lmg_hidden;Bren Light Machine Gun;;;;;;;;;;;;;x
vickers_berthier_lmg_hidden;Vickers-Berthier Light Machine Gun;;;;;;;;;;;;;x
vickers_hmg_hidden;Vickers .303in Heavy Machine Gun;;;;;;;;;;;;;x
stokes_three_inch_mortar_hidden;Stokes 3in. Mortar;;;;;;;;;;;;;x
ordnance_ml_three_inch_mortar_hidden;Ordnance ML 3in. Mortar;;;;;;;;;;;;;x
ordnance_ml_two_inch_mortar_hidden;Ordnance ML 2in. Mortar;;;;;;;;;;;;;x
ordnance_ml_four_point_two_inch_mortar_hidden;Ordnance ML 4.2in. Mortar;;;;;;;;;;;;;x
boys_anti_tank_rifle_hidden;Boys Anti-Tank Rifle;;;;;;;;;;;;;x
piat_at_hidden;(Projector, Infantry, Anti-Tank) PIAT;;;;;;;;;;;;;x
###########################################################################################;;;;;;;;;;;;;;x
qf_three_point_seven_inch_howitzer_hidden;QF 3.7in. Howitzer;;;;;;;;;;;;;x
qf_six_pounder_gun_hidden;QF 6pdr Gun;;;;;;;;;;;;;x
qf_ninety_five_mm_howitzer_hidden;QF 95mm Howitzer;;;;;;;;;;;;;x
six_inch_twenty_six_cwt_hidden;6inch. 26 CWT Medium Howitzer;;;;;;;;;;;;;x
qf_eighteen_pounder_gun_hidden;QF 18pdr Gun;;;;;;;;;;;;;x
qf_twenty_five_pounder_gun_hidden;QF 25pdr Gun;;;;;;;;;;;;;x
ordnance_bl_five_point_five_inch_gun_hidden;Ordnance BL 5.5in. Medium Gun;;;;;;;;;;;;;x
ordnance_bl_four_point_five_inch_gun_hidden;Ordnance BL 4.5in. Medium Gun;;;;;;;;;;;;;x
ordnance_bl_sixty_pounder_heavy_field_gun_hidden;Ordnance BL 60Pdr Heavy Field Gun;;;;;;;;;;;;;x
ordnance_bl_twelve_inch_heavy_siege_howitzer_hidden;Ordnance BL 12in. Heavy Siege Howitzer;;;;;;;;;;;;;x
ordnance_bl_eight_inch_howitzer_hidden;Ordnance BL 8in. Howitzer;;;;;;;;;;;;;x
ordnance_bl_seven_point_two_inch_howitzer_hidden;Ordnance BL 7.2in. Howitzer;;;;;;;;;;;;;x
three_inch_number_eight_rocket_artillery_hidden;3in. Rocket, No.8 Mk 1 (Land Mattress);;;;;;;;;;;;;x
qf_two_pounder_anti_tank_gun_hidden;QF 2Pdr 40mm Anti-Tank Gun;;;;;;;;;;;;;x
qf_six_pounder_anti_tank_gun_hidden;QF 6Pdr 57mm Anti-Tank Gun;;;;;;;;;;;;;x
qf_seventeen_pounder_anti_tank_gun_hidden;QF 17Pdr 76.2mm Anti-Tank Gun;;;;;;;;;;;;;x
qf_three_inch_twenty_cwt_anti_air_gun_hidden;QF 3in 20 CWT;;;;;;;;;;;;;x
qf_three_point_seven_inch_anti_air_gun_hidden;QF 3.7in AA;;;;;;;;;;;;;x
###########################################################################################;;;;;;;;;;;;;;x
t_fourty_eight_gun_motor_carriage_hidden;T48 Gun Motor Carriage;;;;;;;;;;;;;x
bishop_sp_artillery_hidden;Bishop SP Artillery;;;;;;;;;;;;;x
deacon_sp_artillery_hidden;Deacon SP Artillery;;;;;;;;;;;;;x
sexton_sp_artillery_hidden;Sexton SP Artillery;;;;;;;;;;;;;x
sexton_ii_sp_artillery_hidden;Sexton II SP Artillery;;;;;;;;;;;;;x
twenty_mm_anti_aircraft_portee_hidden;20mm Anti-Aircraft Portee;;;;;;;;;;;;;x
crusader_iii_anti_aircraft_hidden;Crusader III, AA Mk.I;;;;;;;;;;;;;x
###########################################################################################;;;;;;;;;;;;;;x
matilda_i_infantry_tank_hidden;Matilda I;;;;;;;;;;;;;x
matilda_ii_infantry_tank_hidden;Matilda II;;;;;;;;;;;;;x
valentine_mark_iii_infantry_tank_hidden;Valentine Mk III;;;;;;;;;;;;;x
churchill_infantry_tank_hidden;Churchill;;;;;;;;;;;;;x
vickers_light_tank_hidden;Vickers Light Tank;;;;;;;;;;;;;x
vickers_mark_vii_tetrarch_light_tank_hidden;Vickers Mk VII Tetrarch;;;;;;;;;;;;;x
vickers_mark_viii_harry_hopkins_light_tank_hidden;Vickers Mk VIII Harry Hopkins;;;;;;;;;;;;;x
vickers_medium_medium_tank_hidden;Vickers Medium;;;;;;;;;;;;;x
cruiser_medium_tank_hidden;Cruiser Tank;;;;;;;;;;;;;x
black_prince_heavy_tank_hidden;Black Prince Mk I Heavy Tank;;;;;;;;;;;;;x
centurion_heavy_tank_hidden;Centurion Mk.I Heavy Tank;;;;;;;;;;;;;x
###########################################################################################;;;;;;;;;;;;;;x
universal_carrier_two_pounder_light_tank_destroyer_hidden;Universal Carrier 2pdr;;;;;;;;;;;;;x
challenger_light_tank_destroyer_hidden;Challenger;;;;;;;;;;;;;x
archer_light_tank_destroyer_hidden;Archer QF 6pdr Mk IV;;;;;;;;;;;;;x
archer_medium_tank_destroyer_hidden;Archer QF 17pdr Mk II;;;;;;;;;;;;;x
at_two_heavy_tank_destroyer_hidden;AT-2 Heavy Tank Destroyer;;;;;;;;;;;;;x
a_thirty_nine_heavy_tank_destroyer_hidden;A-39 Tortoise;;;;;;;;;;;;;x
centurion_mark_ii_mbt_hidden;Centurion Mk.II;;;;;;;;;;;;;x
conqueror_mbt_hidden;Conqueror;;;;;;;;;;;;;x
vickers_mbt_hidden;Vickers MBT;;;;;;;;;;;;;x
chieftan_mbt_hidden;Chieftain;;;;;;;;;;;;;x
###########################################################################################;;;;;;;;;;;;;;x
ordnance_rcl_hidden;Ordnance 3.45in. Recoilless Rifle;;;;;;;;;;;;;x
enfield_slr_hidden;Enfield L1A1 SLR;;;;;;;;;;;;;x
enfield_bren_hidden;Enfield L4 BREN;;;;;;;;;;;;;x
enfield_gpmg_hidden;Enfield L7 GPMG;;;;;;;;;;;;;x
l_six_wombat_hidden;L6 WOMBAT AT;;;;;;;;;;;;;x
l_sixteen_eighty_one_mm_mortar_hidden;Ordnance L16 81mm Mortar;;;;;;;;;;;;;x
################################################################################################################################;;;;;;;;;;x;;;;x
# French Weapons;;;;;;;;;;x;;;;x
################################################################################################################################;;;;;;;;;;x;;;;x
modele_eighteen_eighty_six_bolt_action_rifle_hidden;Modele 1886 'Lebel' Rifle;;;;;;;;;;;;;x
mas_thirty_six_bolt_action_rifle_hidden;MAS 36 Bolt Action Rifle;;;;;;;;;;;;;x
