##############################################################################################################;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### SUBMARINE TECHNOLOGIES ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### SUBMARINE CLASS ###;;;;;;;;;;;;;;x
USA_submarine_class_1;Porpoise-Class;;;;;;;;;;;;;x
USA_submarine_class_2;Salmon/Sargo-Class;;;;;;;;;;;;;x
USA_submarine_class_3;Tambor-Class;;;;;;;;;;;;;x
USA_submarine_class_4;Gato-Class;;;;;;;;;;;;;x
USA_submarine_class_5;Balao-Class;;;;;;;;;;;;;x
USA_submarine_class_6;Tench-Class;;;;;;;;;;;;;x
USA_submarine_class_7;Barracuda-Class;;;;;;;;;;;;;x
USA_submarine_class_8;Tang-Class;;;;;;;;;;;;;x
USA_submarine_class_9;Class IX;;;;;;;;;;;;;x
USA_submarine_class_10;Class X;;;;;;;;;;;;;x
USA_submarine_class_11;Class XI;;;;;;;;;;;;;x
USA_submarine_class_12;Class XII;;;;;;;;;;;;;x
### LONG RANGE SUBMARINE CLASS ###;;;;;;;;;;;;;;x
USA_long_range_submarine_class_1;;;;;;;;;;;;;;x
USA_long_range_submarine_class_2;;;;;;;;;;;;;;x
USA_long_range_submarine_class_3;;;;;;;;;;;;;;x
USA_long_range_submarine_class_4;;;;;;;;;;;;;;x
USA_long_range_submarine_class_5;;;;;;;;;;;;;;x
### SUBMARINE PROPULSION ###;;;;;;;;;;;;;;x
USA_submarine_propulsion_1;Diesel Engines I;;;;;;;;;;;;;;x
USA_submarine_propulsion_2;Diesel Engines II;;;;;;;;;;;;;;x
USA_submarine_propulsion_3;Diesel Engines III;;;;;;;;;;;;;;x
USA_submarine_propulsion_4;Diesel Engines IV;;;;;;;;;;;;;;x
USA_submarine_propulsion_5;Diesel Engines V;;;;;;;;;;;;;;x
USA_submarine_propulsion_6;Diesel Engines VI;;;;;;;;;;;;;;x
USA_submarine_propulsion_7;Diesel Engines VII;;;;;;;;;;;;;;x
USA_submarine_propulsion_8;Diesel Engines VIII;;;;;;;;;;;;;;x
USA_submarine_propulsion_9;Diesel Engines IX;;;;;;;;;;;;;;x
USA_submarine_propulsion_10;Diesel Engines X;;;;;;;;;;;;;;x
USA_submarine_propulsion_11;Diesel Engines XI;;;;;;;;;;;;;;x
USA_submarine_propulsion_12;Diesel Engines XII;;;;;;;;;;;;;;x
### SUBMARINE PRESSURE HULL ###;;;;;;;;;;;;;;x
USA_submarine_pressure_hull_1;Pressure Hull I;;;;;;;;;;;;;;x
USA_submarine_pressure_hull_2;Pressure Hull II;;;;;;;;;;;;;;x
USA_submarine_pressure_hull_3;Pressure Hull III;;;;;;;;;;;;;;x
USA_submarine_pressure_hull_4;Pressure Hull IV;;;;;;;;;;;;;;x
USA_submarine_pressure_hull_5;Pressure Hull V;;;;;;;;;;;;;;x
USA_submarine_pressure_hull_6;Pressure Hull VI;;;;;;;;;;;;;;x
USA_submarine_pressure_hull_7;Pressure Hull VII;;;;;;;;;;;;;;x
USA_submarine_pressure_hull_8;Pressure Hull VIII;;;;;;;;;;;;;;x
USA_submarine_pressure_hull_9;Pressure Hull IX;;;;;;;;;;;;;;x
USA_submarine_pressure_hull_10;Pressure Hull X;;;;;;;;;;;;;;x
USA_submarine_pressure_hull_11;Pressure Hull XI;;;;;;;;;;;;;;x
### SUBMARINE BATTERIES ###;;;;;;;;;;;;;;x
USA_submarine_batteries_1;Batteries I;;;;;;;;;;;;;;x
USA_submarine_batteries_2;Batteries II;;;;;;;;;;;;;;x
USA_submarine_batteries_3;Batteries III;;;;;;;;;;;;;;x
USA_submarine_batteries_4;Batteries IV;;;;;;;;;;;;;;x
USA_submarine_batteries_5;Batteries V;;;;;;;;;;;;;;x
USA_submarine_batteries_6;Batteries VI;;;;;;;;;;;;;;x
USA_submarine_batteries_7;Batteries VII;;;;;;;;;;;;;;x
USA_submarine_batteries_8;Batteries VIII;;;;;;;;;;;;;;x
USA_submarine_batteries_9;Batteries IX;;;;;;;;;;;;;;x
USA_submarine_batteries_10;Batteries X;;;;;;;;;;;;;;x
USA_submarine_batteries_11;Batteries XI;;;;;;;;;;;;;;x
### SUBMARINE ANTI-AIR ###;;;;;;;;;;;;;;x
USA_submarine_anti_air_1;AA Guns I;;;;;;;;;;;;;;x
USA_submarine_anti_air_2;AA Guns II;;;;;;;;;;;;;;x
USA_submarine_anti_air_3;AA Guns III;;;;;;;;;;;;;;x
USA_submarine_anti_air_4;AA Guns IV;;;;;;;;;;;;;;x
### SUBMARINE TORPEDO TUBES ###;;;;;;;;;;;;;;x
USA_submarine_torpedo_tubes_1;Torpedo Tubes I;;;;;;;;;;;;;;x
USA_submarine_torpedo_tubes_2;Torpedo Tubes II;;;;;;;;;;;;;;x
USA_submarine_torpedo_tubes_3;Torpedo Tubes III;;;;;;;;;;;;;;x
USA_submarine_torpedo_tubes_4;Torpedo Tubes IV;;;;;;;;;;;;;;x
USA_submarine_torpedo_tubes_5;Torpedo Tubes V;;;;;;;;;;;;;;x
USA_submarine_torpedo_tubes_6;Torpedo Tubes VI;;;;;;;;;;;;;;x
USA_submarine_torpedo_tubes_7;Torpedo Tubes VII;;;;;;;;;;;;;;x
USA_submarine_torpedo_tubes_8;Torpedo Tubes VIII;;;;;;;;;;;;;;x
### SUBMARINE CREW BERTHING ###;;;;;;;;;;;;;;x
USA_submarine_crew_berthing_1;Crew Spaces I;;;;;;;;;;;;;;x
USA_submarine_crew_berthing_2;Crew Spaces II;;;;;;;;;;;;;;x
USA_submarine_crew_berthing_3;Crew Spaces III;;;;;;;;;;;;;;x
USA_submarine_crew_berthing_4;Crew Spaces IV;;;;;;;;;;;;;;x
USA_submarine_crew_berthing_5;Crew Spaces V;;;;;;;;;;;;;;x
USA_submarine_crew_berthing_6;Crew Spaces VI;;;;;;;;;;;;;;x
USA_submarine_crew_berthing_7;Crew Spaces VII;;;;;;;;;;;;;;x
USA_submarine_crew_berthing_8;Crew Spaces VIII;;;;;;;;;;;;;;x
USA_submarine_crew_berthing_9;Crew Spaces IX;;;;;;;;;;;;;;x
USA_submarine_crew_berthing_10;Crew Spaces X;;;;;;;;;;;;;;x
USA_submarine_crew_berthing_11;Crew Spaces XI;;;;;;;;;;;;;;x
### SUBMARINE PERISCOPE ###;;;;;;;;;;;;;;x
USA_submarine_periscope_1;Periscope I;;;;;;;;;;;;;;x
USA_submarine_periscope_2;Periscope II;;;;;;;;;;;;;;x
USA_submarine_periscope_3;Periscope III;;;;;;;;;;;;;;x
USA_submarine_periscope_4;Periscope IV;;;;;;;;;;;;;;x
USA_submarine_periscope_5;Periscope V;;;;;;;;;;;;;;x
USA_submarine_periscope_6;Periscope VI;;;;;;;;;;;;;;x
USA_submarine_periscope_7;Periscope VII;;;;;;;;;;;;;;x
USA_submarine_periscope_8;Periscope VIII;;;;;;;;;;;;;;x
### SUBMARINE HYDROPHONES ###;;;;;;;;;;;;;;x
USA_submarine_hydrophones_1;Basic Hydrophones;;;;;;;;;;;;;;x
USA_submarine_hydrophones_2;Upgraded Hydrophones;;;;;;;;;;;;;;x
USA_submarine_hydrophones_3;Advanced Dual Head Hydrophones;;;;;;;;;;;;;;x
### SUBMARINE RADAR SETS ###;;;;;;;;;;;;;;x
USA_submarine_radar_sets_1;SC;;;;;;;;;;;;;;x
USA_submarine_radar_sets_2;SC1;;;;;;;;;;;;;;x
USA_submarine_radar_sets_3;SC2;;;;;;;;;;;;;;x
### SUBMARINE FIRE CONTROL ###;;;;;;;;;;;;;;x
USA_submarine_fire_control_1;Slide Rule Torpedo Calculators;;;;;;;;;;;;;;x
USA_submarine_fire_control_2;Basic Analog Torpedo Data Computer;;;;;;;;;;;;;;x
USA_submarine_fire_control_3;Automatic Target Tracking TDC;;;;;;;;;;;;;;x
USA_submarine_fire_control_4;Advanced Auto Tracking TDC;;;;;;;;;;;;;;x
### SUBMARINE DAMAGE CONTROL ###;;;;;;;;;;;;;;x
USA_submarine_damage_control_1;15% Efficiency;;;;;;;;;;;;;;x
USA_submarine_damage_control_2;30% Efficiency;;;;;;;;;;;;;;x
USA_submarine_damage_control_3;45% Efficiency;;;;;;;;;;;;;;x
USA_submarine_damage_control_4;60% Efficiency;;;;;;;;;;;;;;x
USA_submarine_damage_control_5;75% Efficiency;;;;;;;;;;;;;;x
USA_submarine_damage_control_6;90% Efficiency;;;;;;;;;;;;;;x
USA_submarine_damage_control_7;105% Efficiency;;;;;;;;;;;;;;x
### SUBMARINE TORPEDO WARHEAD AND FUZING ###;;;;;;;;;;;;;;x
USA_submarine_torpedo_warhead_and_fuzing_1;400lbs of TNT;;;;;;;;;;;;;;x
USA_submarine_torpedo_warhead_and_fuzing_2;450lbs of TNT;;;;;;;;;;;;;;x
USA_submarine_torpedo_warhead_and_fuzing_3;515lbs of TNT;;;;;;;;;;;;;;x
USA_submarine_torpedo_warhead_and_fuzing_4;600lbs of TNT;;;;;;;;;;;;;;x
USA_submarine_torpedo_warhead_and_fuzing_5;710lbs of TNT;;;;;;;;;;;;;;x
USA_submarine_torpedo_warhead_and_fuzing_6;750lbs of TNT;;;;;;;;;;;;;;x
### SUBMARINE TORPEDO GUIDANCE ###;;;;;;;;;;;;;;x
USA_submarine_torpedo_guidance_1;Basic Gyro and Compass;;;;;;;;;;;;;;;;x
USA_submarine_torpedo_guidance_2;Advanced Gyro and Compass;;;;;;;;;;;;;;;;x
### SUBMARINE TORPEDO PROPULSION ###;;;;;;;;;;;;;;x
USA_submarine_torpedo_propulsion_1;Burner-Cycle;;;;;;;;;;;;;;;;x
USA_submarine_torpedo_propulsion_2;Steam-Turbine;;;;;;;;;;;;;;;;x
USA_submarine_torpedo_propulsion_3;Electric;;;;;;;;;;;;;;;;x
### SUBMARINE ACOUSTIC TORPEDO ###;;;;;;;;;;;;;;x
USA_submarine_acoustic_torpedo;Acoustic Passive-Homing;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### DESTROYER TECHNOLOGIES ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### DESTROYER CLASS ###;;;;;;;;;;;;;;x
USA_destroyer_class_1;Clemson/Porter/Mahan-Class;;;;;;;;;;;;;;x
USA_destroyer_class_2;Benham-Class;;;;;;;;;;;;;;x
USA_destroyer_class_3;Sims/Gleaves-Class;;;;;;;;;;;;;;x
USA_destroyer_class_4;Fletcher-Class;;;;;;;;;;;;;;x
USA_destroyer_class_5;Sumner-Class;;;;;;;;;;;;;;x
USA_destroyer_class_6;Gearing-Class;;;;;;;;;;;;;;x
USA_destroyer_class_7;Mitscher-Class;;;;;;;;;;;;;;x
### DESTROYER MAIN ARMAMENT ###;;;;;;;;;;;;;;x
USA_destroyer_main_armament_1;4in./50 Mk9;;;;;;;;;;;;;;x
USA_destroyer_main_armament_2;5in./38 Mk12;;;;;;;;;;;;;;x
USA_destroyer_main_armament_3;5in./38 Mk12;;;;;;;;;;;;;;x
USA_destroyer_main_armament_4;5in./38 Mk12;;;;;;;;;;;;;;x
USA_destroyer_main_armament_5;5in./54 Mk16;;;;;;;;;;;;;;x
USA_destroyer_main_armament_6;6in./54 Mk16;;;;;;;;;;;;;;x
USA_destroyer_main_armament_7;6in./56 Mk18;;;;;;;;;;;;;;x
USA_destroyer_main_armament_8;8in./60 Mk20;;;;;;;;;;;;;;x
USA_destroyer_main_armament_9;8in./65 Mk25;;;;;;;;;;;;;;x
### DESTROYER SECONDARY ARMAMENT ###;;;;;;;;;;;;;;x
USA_destroyer_secondary_armament_1;6 x Machine Guns;;;;;;;;;;;;;;x
USA_destroyer_secondary_armament_2;10 x Machine Guns;;;;;;;;;;;;;;x
USA_destroyer_secondary_armament_3;2 x 37mm Guns;;;;;;;;;;;;;;x
USA_destroyer_secondary_armament_4;4 x 40mm Guns;;;;;;;;;;;;;;x
USA_destroyer_secondary_armament_5;6 x 40mm Guns;;;;;;;;;;;;;;x
USA_destroyer_secondary_armament_6;6 x 45mm Guns;;;;;;;;;;;;;;x
USA_destroyer_secondary_armament_7;4 x 50mm Guns;;;;;;;;;;;;;;x
USA_destroyer_secondary_armament_8;6 x 50mm Guns;;;;;;;;;;;;;;x
USA_destroyer_secondary_armament_9;8 x 50mm Guns;;;;;;;;;;;;;;x
### DESTROYER ANTI-AIR GUNS ###;;;;;;;;;;;;;;x
USA_destroyer_anti_air_guns_1;6 x Machine Guns;;;;;;;;;;;;;;x
USA_destroyer_anti_air_guns_2;10 x Machine Guns;;;;;;;;;;;;;;x
USA_destroyer_anti_air_guns_3;10 x 13.2 mm Machine Guns;;;;;;;;;;;;;;x
USA_destroyer_anti_air_guns_4;8 x 37 mm/50 DCA Mod 1933;;;;;;;;;;;;;;x
### DESTROYER PROPULSION ###;;;;;;;;;;;;;;x
USA_destroyer_propulsion_1;34,000shp Boilers;;;;;;;;;;;;;;x
USA_destroyer_propulsion_2;40,000shp Boilers;;;;;;;;;;;;;;x
USA_destroyer_propulsion_3;45,000shp Boilers;;;;;;;;;;;;;;x
USA_destroyer_propulsion_4;47,000shp Boilers;;;;;;;;;;;;;;x
USA_destroyer_propulsion_5;50,000shp Boilers;;;;;;;;;;;;;;x
USA_destroyer_propulsion_6;52,000shp Boilers;;;;;;;;;;;;;;x
USA_destroyer_propulsion_7;55,000shp Boilers;;;;;;;;;;;;;;x
USA_destroyer_propulsion_8;58,000shp Boilers;;;;;;;;;;;;;;x
USA_destroyer_propulsion_9;60,000shp Boilers;;;;;;;;;;;;;;x
### DESTROYER ARMOR ###;;;;;;;;;;;;;;x
USA_destroyer_armor_1;5mm Belt Armor;;;;;;;;;;;;;;x
USA_destroyer_armor_2;10mm Belt Armor;;;;;;;;;;;;;;x
USA_destroyer_armor_3;15mm Belt Armor;;;;;;;;;;;;;;x
USA_destroyer_armor_4;20mm Belt Armor;;;;;;;;;;;;;;x
USA_destroyer_armor_5;25mm Belt Armor;;;;;;;;;;;;;;x
USA_destroyer_armor_6;30mm Belt Armor;;;;;;;;;;;;;;x
USA_destroyer_armor_7;35mm Belt Armor;;;;;;;;;;;;;;x
USA_destroyer_armor_8;40mm Belt Armor;;;;;;;;;;;;;;x
USA_destroyer_armor_9;45mm Belt Armor;;;;;;;;;;;;;;x
### DESTROYER HULL DESIGN ###;;;;;;;;;;;;;;x
USA_destroyer_hull_design_1;1,350 Ton Design;;;;;;;;;;;;;;x
USA_destroyer_hull_design_2;1,850 Ton Design;;;;;;;;;;;;;;x
USA_destroyer_hull_design_3;2,000 Ton Design;;;;;;;;;;;;;;x
USA_destroyer_hull_design_4;1,920 Ton Design;;;;;;;;;;;;;;x
USA_destroyer_hull_design_5;2,100 Ton Design;;;;;;;;;;;;;;x
USA_destroyer_hull_design_6;2,300 Ton Design;;;;;;;;;;;;;;x
USA_destroyer_hull_design_7;2,400 Ton Design;;;;;;;;;;;;;;x
USA_destroyer_hull_design_8;2,600 Ton Design;;;;;;;;;;;;;;x
USA_destroyer_hull_design_9;3,000 Ton Design;;;;;;;;;;;;;;x
### DESTROYER CREW BERTHING ###;;;;;;;;;;;;;;x
USA_destroyer_crew_berthing_1;10 Officer and 135 Crew;;;;;;;;;;;;;;x
USA_destroyer_crew_berthing_2;11 Officers and 208 Crew;;;;;;;;;;;;;;x
USA_destroyer_crew_berthing_3;12 Officers and 212 Crew;;;;;;;;;;;;;;x
USA_destroyer_crew_berthing_4;12 Officers and 178 Crew;;;;;;;;;;;;;;x
USA_destroyer_crew_berthing_5;12 Officers and 209 Crew;;;;;;;;;;;;;;x
USA_destroyer_crew_berthing_6;14 Officers and 265 Crew;;;;;;;;;;;;;;x
USA_destroyer_crew_berthing_7;16 Officers and 280 Crew;;;;;;;;;;;;;;x
USA_destroyer_crew_berthing_8;18 Officers and 290 Crew;;;;;;;;;;;;;;x
USA_destroyer_crew_berthing_9;20 Officers and 300 Crew;;;;;;;;;;;;;;x
### DESTROYER FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
USA_destroyer_fire_control_system_1;Basic Gun Sights;;;;;;;;;;;;;;x
USA_destroyer_fire_control_system_2;Basic Optical Range Finding;;;;;;;;;;;;;;x
USA_destroyer_fire_control_system_3;Advanced Optical Range Finding;;;;;;;;;;;;;;x
### DESTROYER ANTI-AIR FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
USA_destroyer_anti_air_fire_control_system_1;Basic AA Gun Sights;;;;;;;;;;;;;;x
USA_destroyer_anti_air_fire_control_system_2;Basic AA Optical Sights;;;;;;;;;;;;;;x
USA_destroyer_anti_air_fire_control_system_3;Advanced AA Optical Sights;;;;;;;;;;;;;;x
### DESTROYER DAMAGE CONTROL ###;;;;;;;;;;;;;;x
USA_destroyer_damage_control_1;15% Efficiency;;;;;;;;;;;;;;x
USA_destroyer_damage_control_2;30% Efficiency;;;;;;;;;;;;;;x
USA_destroyer_damage_control_3;45% Efficiency;;;;;;;;;;;;;;x
USA_destroyer_damage_control_4;60% Efficiency;;;;;;;;;;;;;;x
USA_destroyer_damage_control_5;75% Efficiency;;;;;;;;;;;;;;x
USA_destroyer_damage_control_6;90% Efficiency;;;;;;;;;;;;;;x
### DESTROYER ACTIVE SONAR ###;;;;;;;;;;;;;;x
USA_destroyer_active_sonar_1;Basic Sonar;;;;;;;;;;;;;;x
### DESTROYER HYDROPHONES ###;;;;;;;;;;;;;;x
USA_destroyer_hydrophones_1;Omnidirectional Transducers;;;;;;;;;;;;;;x
USA_destroyer_hydrophones_2;Focused Transducers;;;;;;;;;;;;;;x
USA_destroyer_hydrophones_3;Beamformer Arrays;;;;;;;;;;;;;;x
### DESTROYER HUFF DUFF ###;;;;;;;;;;;;;;x
USA_destroyer_huff_duff_1;HUFF DUFF;;;;;;;;;;;;;;x
### DESTROYER SURFACE SEARCH RADAR SET ###;;;;;;;;;;;;;;x
USA_destroyer_surface_search_radar_set_1;SC1;;;;;;;;;;;;;;x
USA_destroyer_surface_search_radar_set_2;SC2;;;;;;;;;;;;;;x
### DESTROYER SURFACE AIR SEARCH RADAR SET ###;;;;;;;;;;;;;;x
USA_destroyer_air_search_radar_set_1;SG;;;;;;;;;;;;;;x
USA_destroyer_air_search_radar_set_2;SG1;;;;;;;;;;;;;;x
### DESTROYER DEPTH CHARGES ###;;;;;;;;;;;;;;x
USA_destroyer_depth_charges_1;Standard Depth Charge;;;;;;;;;;;;;;x
### DESTROYER DEPTH HEDGEHOG ###;;;;;;;;;;;;;;x
USA_naval_ship_radios_1;Short Range Radios;;;;;;;;;;;;;;x
USA_naval_ship_radios_2;Medium Radios;;;;;;;;;;;;;;x
USA_naval_ship_radios_3;Long Range Radios;;;;;;;;;;;;;;x
USA_naval_ship_radios_4;Advanced Long Range Radios;;;;;;;;;;;;;;x
USA_naval_ship_radios_5;Ultra Long Range Radios;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### CRUISER TECHNOLOGIES ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### LIGHT CRUISER CLASS ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
USA_light_cruiser_class_1;Omaha-Class;;;;;;;;;;;;;;x
USA_light_cruiser_class_2;Brooklyn-Class;;;;;;;;;;;;;;x
USA_light_cruiser_class_3;St. Louis-Class;;;;;;;;;;;;;;x
USA_light_cruiser_class_4;Cleveland-Class;;;;;;;;;;;;;;x
USA_light_cruiser_class_5;Vicksburg-Class;;;;;;;;;;;;;;x
USA_light_cruiser_class_6;Fargo-Class;;;;;;;;;;;;;;x
USA_light_cruiser_class_7;Worcester-Class;;;;;;;;;;;;;;x
### ANTI-AIR CRUISER CLASS ###;;;;;;;;;;;;;;x
USA_anti_air_cruiser_class_1;Atlanta-Class;;;;;;;;;;;;;;x
USA_anti_air_cruiser_class_2;Oakland-Class;;;;;;;;;;;;;;x
USA_anti_air_cruiser_class_3;Juneau-Class;;;;;;;;;;;;;;x
### LIGHT CRUISER MAIN ARMAMENT ###;;;;;;;;;;;;;;x
USA_light_cruiser_main_armament_1;6in./53 Mk 18;;;;;;;;;;;;;;x
USA_light_cruiser_main_armament_2;6in./47 Mk 12;;;;;;;;;;;;;;x
USA_light_cruiser_main_armament_3;6in./47 Mk 16;;;;;;;;;;;;;;x
USA_light_cruiser_main_armament_4;5in./38 Mk 12;;;;;;;;;;;;;;x
USA_light_cruiser_main_armament_5;6in./47 Mk 16 (mod 1);;;;;;;;;;;;;;x
USA_light_cruiser_main_armament_6;6in./47 Mk 16 (AP Mk 35 Mod 11);;;;;;;;;;;;;;x
USA_light_cruiser_main_armament_7;6in./47DP Mk 16;;6"/47DP Mk 16;;;;;;;;;;;;;;x
### LIGHT CRUISER SECONDARY ARMAMENT ###;;;;;;;;;;;;;;x
USA_light_cruiser_secondary_armament_1;10 x 37mm (1.5 in) Guns;;;;;;;;;;;;;;x
USA_light_cruiser_secondary_armament_2;4 x 75mm (3 in) Guns;;;;;;;;;;;;;;x
USA_light_cruiser_secondary_armament_3;4 x 90mm Guns;;;;;;;;;;;;;;x
USA_light_cruiser_secondary_armament_4;8 x 90mm Guns;;;;;;;;;;;;;;x
USA_light_cruiser_secondary_armament_5;12 x 90mm Guns;;;;;;;;;;;;;;x
USA_light_cruiser_secondary_armament_6;14 x 90mm Guns;;;;;;;;;;;;;;x
USA_light_cruiser_secondary_armament_7;10 x 120mm Guns;;;;;;;;;;;;;;x
### LIGHT CRUISER ANTI-AIR GUNS ###;;;;;;;;;;;;;;x
USA_light_cruiser_anti_air_guns_1;7.7 mm/94 HI;;;;;;;;;;;;;;x
USA_light_cruiser_anti_air_guns_2;13 mm/76 Type 93;;;;;;;;;;;;;;x
USA_light_cruiser_anti_air_guns_3;8 cm/40;;;;;;;;;;;;;;x
USA_light_cruiser_anti_air_guns_4;25 mm/60 Type 96 (2);;;;;;;;;;;;;;x
### LIGHT CRUISER PROPULSION ###;;;;;;;;;;;;;;x
USA_light_cruiser_propulsion_1;25,000shp Boilers;;;;;;;;;;;;;;x
USA_light_cruiser_propulsion_2;30,000shp Boilers;;;;;;;;;;;;;;x
USA_light_cruiser_propulsion_3;40,000shp Boilers;;;;;;;;;;;;;;x
USA_light_cruiser_propulsion_4;50,000shp Boilers;;;;;;;;;;;;;;x
USA_light_cruiser_propulsion_5;60,000shp Boilers;;;;;;;;;;;;;;x
USA_light_cruiser_propulsion_5;70,000shp Boilers;;;;;;;;;;;;;;x
USA_light_cruiser_propulsion_5;80,000shp Boilers;;;;;;;;;;;;;;x
### LIGHT CRUISER ARMOR ###;;;;;;;;;;;;;;x
USA_light_cruiser_armor_1;3in. Belt Armor;;;;;;;;;;;;;;x
USA_light_cruiser_armor_2;3.2in. Belt Armor;;;;;;;;;;;;;;x
USA_light_cruiser_armor_3;3.5in. Belt Armor;;;;;;;;;;;;;;x
USA_light_cruiser_armor_4;3.7in. Belt Armor;;;;;;;;;;;;;;x
USA_light_cruiser_armor_5;4.0in. Belt Armor;;;;;;;;;;;;;;x
USA_light_cruiser_armor_6;4.5in. Belt Armor;;;;;;;;;;;;;;x
USA_light_cruiser_armor_7;5.0in. Belt Armor;;;;;;;;;;;;;;x
### LIGHT CRUISER HULL DESIGN ###;;;;;;;;;;;;;;x
USA_light_cruiser_hull_design_1;5,000 Ton Design;;;;;;;;;;;;;;x
USA_light_cruiser_hull_design_2;7,500 Ton Design;;;;;;;;;;;;;;x
USA_light_cruiser_hull_design_3;8,000 Ton Design;;;;;;;;;;;;;;x
USA_light_cruiser_hull_design_4;9,000 Ton Design;;;;;;;;;;;;;;x
USA_light_cruiser_hull_design_5;9,500 Ton Design;;;;;;;;;;;;;;x
USA_light_cruiser_hull_design_6;10,000 Ton Design;;;;;;;;;;;;;;x
USA_light_cruiser_hull_design_7;11,000 Ton Design;;;;;;;;;;;;;;x
### LIGHT CRUISER CREW BERTHING ###;;;;;;;;;;;;;;x
USA_light_cruiser_crew_berthing_1;45 Officers and 400 Crew;;;;;;;;;;;;;;x
USA_light_cruiser_crew_berthing_2;50 Officers and 425 Crew;;;;;;;;;;;;;;x
USA_light_cruiser_crew_berthing_3;55 Officers and 450 Crew;;;;;;;;;;;;;;x
USA_light_cruiser_crew_berthing_4;60 Officers and 475 Crew;;;;;;;;;;;;;;x
USA_light_cruiser_crew_berthing_5;65 Officers and 500 Crew;;;;;;;;;;;;;;x
USA_light_cruiser_crew_berthing_6;70 Officers and 550 Crew;;;;;;;;;;;;;;x
USA_light_cruiser_crew_berthing_7;80 Officers and 600 Crew;;;;;;;;;;;;;;x
### LIGHT CRUISER FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
USA_light_cruiser_fire_control_system_1;Basic Gun Sights;;;;;;;;;;;;;;x
USA_light_cruiser_fire_control_system_2;Basic Optical Range Finding;;;;;;;;;;;;;;x
USA_light_cruiser_fire_control_system_3;Advanced Optical Range Finding;;;;;;;;;;;;;;x
### LIGHT CRUISER ANTI-AIR FIRE CONTROL SYSTEM ###;;;;;;;;;;;;;;x
USA_light_cruiser_anti_air_fire_control_system_1;Basic AA Gun Sights;;;;;;;;;;;;;;x
USA_light_cruiser_anti_air_fire_control_system_2;Basic AA Optical Sights;;;;;;;;;;;;;;x
USA_light_cruiser_anti_air_fire_control_system_3;Advanced AA Optical Sights;;;;;;;;;;;;;;x
### LIGHT CRUISER DAMAGE CONTROL ###;;;;;;;;;;;;;;x
USA_light_cruiser_damage_control_1;15% Efficiency;;;;;;;;;;;;;;x
USA_light_cruiser_damage_control_2;30% Efficiency;;;;;;;;;;;;;;x
USA_light_cruiser_damage_control_3;45% Efficiency;;;;;;;;;;;;;;x
USA_light_cruiser_damage_control_4;60% Efficiency;;;;;;;;;;;;;;x
USA_light_cruiser_damage_control_5;75% Efficiency;;;;;;;;;;;;;;x
USA_light_cruiser_damage_control_6;90% Efficiency;;;;;;;;;;;;;;x
### CRUISER FIRE CONTROL RADAR ###;;;;;;;;;;;;;;x
USA_cruiser_fire_control_radar_1;SC;;;;;;;;;;;;;;x
USA_cruiser_fire_control_radar_2;SC1;;;;;;;;;;;;;;x
USA_cruiser_fire_control_radar_3;SC2;;;;;;;;;;;;;;x
### CRUISER ACTIVE SONAR ###;;;;;;;;;;;;;;x
USA_cruiser_active_sonar_1;ASDIC;;;;;;;;;;;;;;x
### CRUISER HYDROPHONES ###;;;;;;;;;;;;;;x
USA_cruiser_hydrophones_1;Omnidirectional Transducers;;;;;;;;;;;;;;x
USA_cruiser_hydrophones_2;Focused Transducers;;;;;;;;;;;;;;x
USA_cruiser_hydrophones_3;Beamformer Arrays;;;;;;;;;;;;;;x
### CRUISER DEPTH CHARGES ###;;;;;;;;;;;;;;x
USA_cruiser_depth_charges_1;Standard Depth Charge;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### HEAVY CRUISER TECHNOLOGIES ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
USA_heavy_cruiser_class_1;Pensacola/Northampton-Class;;;;;;;;;;;;;;x
USA_heavy_cruiser_class_2;New Orleans-Class;;;;;;;;;;;;;;x
USA_heavy_cruiser_class_3;Wichita-Class;;;;;;;;;;;;;;x
USA_heavy_cruiser_class_4;Baltimore-Class;;;;;;;;;;;;;;;x
USA_heavy_cruiser_class_5;Oregon City-Class;;;;;;;;;;;;;;x
USA_heavy_cruiser_class_6;Des Moines-Class;;;;;;;;;;;;;;x
### HEAVY CRUISER MAIN ARMAMENT ###;;;;;;;;;;;;;;x
USA_heavy_cruiser_main_armament_1;8in./55 Mk 9;;;;;;;;;;;;;;x
USA_heavy_cruiser_main_armament_2;8in./55 Mk 12;;;;;;;;;;;;;;x
USA_heavy_cruiser_main_armament_3;8in./55 Mk 12 (AP Mark 21);;;;;;;;;;;;;;x
